"User ID","Username","Comment ID","Comment","Comment Time","User Homepage","Avatar URL"
"62340466653","esyekaer","=""18060094379101531""","STAY REAL @tempodotco 🔥🔥🔥","3/24/2025, 10:59:20 PM","https://www.instagram.com/esyekaer","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/484106823_692599916423056_5748203306722694402_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFPeE9nTL9G7NYtkGSsjVxGtZD0UpCoqTN7l8o3KJjCgQw68jF8bQMekSj1GtNHsRY&_nc_ohc=N-EfmVWd5ToQ7kNvwH2VFQV&_nc_gid=_1aNr8_J8FnWt71V86FIsg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfHQwTvTBmgOh91LdiYRSWPC_kuIUf_4LEkx_ZfM3AZm0A&oe=681CD047&_nc_sid=0985b0"
"292449610","monsterecko","=""18061650844993552""","Minta di penggal dia gaes @prabowo","3/25/2025, 4:01:02 AM","https://www.instagram.com/monsterecko","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/451307586_490000687055638_7554664073192118248_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFPeE9nTL9G7NYtkGSsjVxGtZD0UpCoqTN7l8o3KJjCgQw68jF8bQMekSj1GtNHsRY&_nc_ohc=-zhjJ9ARleUQ7kNvwFcPcvW&_nc_gid=_1aNr8_J8FnWt71V86FIsg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfFL-416aE2Tj0bG_hpkRMzHoOz0OX766leRcsnB3ILudw&oe=681CD6F5&_nc_sid=0985b0"
"58196363287","melangkahajadulu","=""17900999205115326""","Allah melaknat orang yang menyiksa hewan dan memperlakukannya dengan sadis. (HR. Al Bukhari)","3/25/2025, 5:47:38 AM","https://www.instagram.com/melangkahajadulu","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/329066595_862360224871702_4370534333465005254_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFPeE9nTL9G7NYtkGSsjVxGtZD0UpCoqTN7l8o3KJjCgQw68jF8bQMekSj1GtNHsRY&_nc_ohc=ViiNwk-cGtYQ7kNvwE6VyCR&_nc_gid=_1aNr8_J8FnWt71V86FIsg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfHBXnnH0OmZkjCRhClIT1IX5QRZ7wFwC7SlmjWEFOj-kg&oe=681CD44A&_nc_sid=0985b0"
"5648268106","anggie_atmaja","=""18272773906250850""","Semoga segera di usut !!","3/25/2025, 10:28:39 AM","https://www.instagram.com/anggie_atmaja","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/127835731_1251701361882575_5224871482707425675_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFPeE9nTL9G7NYtkGSsjVxGtZD0UpCoqTN7l8o3KJjCgQw68jF8bQMekSj1GtNHsRY&_nc_ohc=IRVOfeobF00Q7kNvwHSx7sJ&_nc_gid=_1aNr8_J8FnWt71V86FIsg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfGrpmE0UgvIIxW7w56ncPBFCsyJ5DrCLVyJGFc9IxEiug&oe=681CCB22&_nc_sid=0985b0"
"70776393953","wawansugianto613","=""18039084596569250""","Semakin ditekan semakin melawan semakin ditakut takuti semakin berani! #indonesiagelap #cukup1periode #adilijokowi #kamibersamasukatani #iknmangkrak","3/25/2025, 11:02:54 AM","https://www.instagram.com/wawansugianto613","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/469632374_557297930390531_3419266582765324186_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFPeE9nTL9G7NYtkGSsjVxGtZD0UpCoqTN7l8o3KJjCgQw68jF8bQMekSj1GtNHsRY&_nc_ohc=LwhgwNX4EeQQ7kNvwEYuOL8&_nc_gid=_1aNr8_J8FnWt71V86FIsg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfHxL6KinxOliqTaMRRW--zt5sD0ukRx55ceHjz-TbzKSw&oe=681CCCDA&_nc_sid=0985b0"
"1159245810","tsulis_ferb","=""18043199780522735""","Ada tim mawar lagi kayaknya ya","3/25/2025, 11:31:40 AM","https://www.instagram.com/tsulis_ferb","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/466569791_1299926274777853_3381343131481392028_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QFPeE9nTL9G7NYtkGSsjVxGtZD0UpCoqTN7l8o3KJjCgQw68jF8bQMekSj1GtNHsRY&_nc_ohc=XnWSPwg1NK0Q7kNvwHYkNYJ&_nc_gid=_1aNr8_J8FnWt71V86FIsg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfHnBO4BHe9OXNfXFEBYsFVQNga0_v_pxBwjON4EhvVrCg&oe=681CD171&_nc_sid=0985b0"
"1013231110","erramadhana","=""18091115200570934""","@gagahmbod setuju get, rujak cingur tikus","3/25/2025, 1:37:53 PM","https://www.instagram.com/erramadhana","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/71527666_483394902260923_1086795582527242240_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFPeE9nTL9G7NYtkGSsjVxGtZD0UpCoqTN7l8o3KJjCgQw68jF8bQMekSj1GtNHsRY&_nc_ohc=_CODx5-U85YQ7kNvwHc-bHR&_nc_gid=_1aNr8_J8FnWt71V86FIsg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfEnjUH7hmMMaoY7XsHZw7KxTN-iBinpHc4MoF7JCzUzfQ&oe=681CE6EC&_nc_sid=0985b0"
"61847692128","mas_sungs","=""18097918675525879""","Minta usut polisi tuh ............ Bayar bayar bayar 🤣","3/25/2025, 6:34:20 PM","https://www.instagram.com/mas_sungs","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/379664646_1358415138088232_1231970198354338481_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFPeE9nTL9G7NYtkGSsjVxGtZD0UpCoqTN7l8o3KJjCgQw68jF8bQMekSj1GtNHsRY&_nc_ohc=1sOapP87pRMQ7kNvwEGw55x&_nc_gid=_1aNr8_J8FnWt71V86FIsg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfGkNzHFr5YsPPyFLaR5MZLGzbwvCCM6kgPm8oIPcUVHlQ&oe=681CEE3D&_nc_sid=0985b0"
"197142188","fauzanwcksn","=""18065155810759083""","THE IRONY 🐀🐀🐀🐀🐀🐀","3/26/2025, 4:06:41 AM","https://www.instagram.com/fauzanwcksn","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/476020530_627737543274401_1062879787209786916_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFPeE9nTL9G7NYtkGSsjVxGtZD0UpCoqTN7l8o3KJjCgQw68jF8bQMekSj1GtNHsRY&_nc_ohc=iaT1fo_plu8Q7kNvwGjmMH2&_nc_gid=_1aNr8_J8FnWt71V86FIsg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfFNXsKSWozGgXQUWFKIY6lN8GkqGXykpiJizBZnyZs1ng&oe=681CE9CB&_nc_sid=0985b0"
"69611921638","triawrrrrr_","=""18029104640363671""","skelas perumahan aja ketat penjagaannya wakk, masa tempo kalah siehh","3/26/2025, 1:18:15 PM","https://www.instagram.com/triawrrrrr_","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/463648876_541410345151530_2123514713623218827_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QFPeE9nTL9G7NYtkGSsjVxGtZD0UpCoqTN7l8o3KJjCgQw68jF8bQMekSj1GtNHsRY&_nc_ohc=D9dPqilajBYQ7kNvwGW_MYD&_nc_gid=_1aNr8_J8FnWt71V86FIsg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfGS4egQjnq9cwqkCQ1bI71wZ1RULQ71I6p2k21F-gUaKw&oe=681CD226&_nc_sid=0985b0"
"71699480772","terbitlahteranng_","=""18040891196413286""","#kamibersamatempo","3/26/2025, 5:36:03 PM","https://www.instagram.com/terbitlahteranng_","https://instagram.fdel1-7.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&_nc_ht=instagram.fdel1-7.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QHNUV78OLezuOYsQ1I4CJJuKCDWyQxcub5iabUldkYdrFlqz9Nk5EyA3K4I72HMFs0PO-LfdN5Tn22KSVVCdbCB&_nc_ohc=Qsiv1ivZctsQ7kNvwH9nhWb&_nc_gid=I7M_BrS2Ov40P9Bet_0J9g&edm=AJ9x6zYBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AfH8jaHkJ78YNznr0LmvdO2FBjyM9SWaBodTnyOho-5qEA&oe=681CC828&_nc_sid=65462d"
"2880003565","tobi.anggesta","=""18079826917726166""","@jianniii_ 👏👏","3/26/2025, 7:01:43 PM","https://www.instagram.com/tobi.anggesta","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/439150784_815557053774452_78471441294550353_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFPeE9nTL9G7NYtkGSsjVxGtZD0UpCoqTN7l8o3KJjCgQw68jF8bQMekSj1GtNHsRY&_nc_ohc=DkHTGWzVaXEQ7kNvwFVBhQx&_nc_gid=_1aNr8_J8FnWt71V86FIsg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfH99fM4PE2UcX3P65_Ubw5nzwvPeLAnGMxnuuMLnMJ8Dg&oe=681CEE6D&_nc_sid=0985b0"
"46436817711","cryon.life","=""17855848761350281""","@rzkyyar njir ngirim sodara sendiri🗿","3/27/2025, 9:16:23 AM","https://www.instagram.com/cryon.life","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/431549423_1059367401959201_6264160061496404497_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFPeE9nTL9G7NYtkGSsjVxGtZD0UpCoqTN7l8o3KJjCgQw68jF8bQMekSj1GtNHsRY&_nc_ohc=UfTLRaB---wQ7kNvwHQZKPB&_nc_gid=_1aNr8_J8FnWt71V86FIsg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfG_bvwj3Cf9odNN66jqbqYIUeQzwuBIy7n5RutzP-Ie1A&oe=681CF846&_nc_sid=0985b0"
"3730604201","salsablsdh","=""17843287386451509""","Bagus bang kerjaan lu. Sini ke rumah gue. Kebetulan gw gedek bgt tiap malem tikus pada lari2an","3/27/2025, 2:23:01 PM","https://www.instagram.com/salsablsdh","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/468174403_1492376558139296_4819101241441225211_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFPeE9nTL9G7NYtkGSsjVxGtZD0UpCoqTN7l8o3KJjCgQw68jF8bQMekSj1GtNHsRY&_nc_ohc=jJTNpr3BjyoQ7kNvwEjgXo6&_nc_gid=_1aNr8_J8FnWt71V86FIsg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfFmNcvWUPnzRk0MCkPmmQN1A76wZkcbgzUBueR3b5Q4pw&oe=681CDC8D&_nc_sid=0985b0"
"70490468096","muhammadaulia793","=""18292950979246463""","Terimakasih tempo","3/28/2025, 3:53:53 PM","https://www.instagram.com/muhammadaulia793","https://instagram.fdel1-7.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&_nc_ht=instagram.fdel1-7.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QHNUV78OLezuOYsQ1I4CJJuKCDWyQxcub5iabUldkYdrFlqz9Nk5EyA3K4I72HMFs0PO-LfdN5Tn22KSVVCdbCB&_nc_ohc=Qsiv1ivZctsQ7kNvwH9nhWb&_nc_gid=I7M_BrS2Ov40P9Bet_0J9g&edm=AJ9x6zYBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AfH8jaHkJ78YNznr0LmvdO2FBjyM9SWaBodTnyOho-5qEA&oe=681CC828&_nc_sid=65462d"
"68681623160","caterdoe","=""18039280514403369""","yang ngirim punya fetis sama bangke binatang kah","3/28/2025, 4:33:34 PM","https://www.instagram.com/caterdoe","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/487551054_1152204056375729_7554754886673871941_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFPeE9nTL9G7NYtkGSsjVxGtZD0UpCoqTN7l8o3KJjCgQw68jF8bQMekSj1GtNHsRY&_nc_ohc=lgR4zvxybTAQ7kNvwGdBF7R&_nc_gid=_1aNr8_J8FnWt71V86FIsg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfEf3N5GOrHgKDzixDH-gHEwzy9ijbzVmL4GX3fRIhhkvA&oe=681CD69A&_nc_sid=0985b0"
"6365021771","aranikakim","=""18006590309723413""","Semoga tikus² berdasi di DPR juga sama bentuknya kayak paket itu","3/29/2025, 9:49:22 AM","https://www.instagram.com/aranikakim","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/112307810_743825176381328_1695127496394748835_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFPeE9nTL9G7NYtkGSsjVxGtZD0UpCoqTN7l8o3KJjCgQw68jF8bQMekSj1GtNHsRY&_nc_ohc=V-NyOh_9wBQQ7kNvwFeegAI&_nc_gid=_1aNr8_J8FnWt71V86FIsg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfGAVJYV5_IxZuWWFLePpzQzZQZV9Q098wetMmVL0aPZZA&oe=681CD893&_nc_sid=0985b0"
"308421089","ivoaryena","=""18055651385160391""","@geovana_taa wkwkwk 🫣🫣","3/29/2025, 11:37:19 PM","https://www.instagram.com/ivoaryena","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/456570504_449587318080250_3637963863232053873_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFPeE9nTL9G7NYtkGSsjVxGtZD0UpCoqTN7l8o3KJjCgQw68jF8bQMekSj1GtNHsRY&_nc_ohc=biqIA0aXxmQQ7kNvwGNdxOB&_nc_gid=_1aNr8_J8FnWt71V86FIsg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfH3SwvY5r3uSMFrsuWIWbETTqqcJs8xUi4Irf6uQxFnyg&oe=681CFA69&_nc_sid=0985b0"
"37846450533","n.arnlt15","=""18028465010403725""","#kamibersamatempo","4/14/2025, 8:58:29 PM","https://www.instagram.com/n.arnlt15","https://instagram.fdel1-7.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&_nc_ht=instagram.fdel1-7.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QHNUV78OLezuOYsQ1I4CJJuKCDWyQxcub5iabUldkYdrFlqz9Nk5EyA3K4I72HMFs0PO-LfdN5Tn22KSVVCdbCB&_nc_ohc=Qsiv1ivZctsQ7kNvwH9nhWb&_nc_gid=I7M_BrS2Ov40P9Bet_0J9g&edm=AJ9x6zYBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AfH8jaHkJ78YNznr0LmvdO2FBjyM9SWaBodTnyOho-5qEA&oe=681CC828&_nc_sid=65462d"
"1906627617","inansawitri","=""17874149178214046""","Gada cctv kah? Atau cctv dirusak pelaku? Segala tikus dipenggal, penasaran bgt sm pelakunya. Aku yakin tempo pasti bisa mengetahui pelakunya deh, nyari informasi aja always A1, pasti ini bisalaah. Pgn tahu bgt pelaku nya 🙂","3/24/2025, 5:05:36 AM","https://www.instagram.com/inansawitri","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/473802195_1304665653906834_7259003133128463254_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGS95o8TOZPwrMJZTnH5dArAwoU3RRiyu2hVdBinz5yY9QIZyx6uLre8jg_lWlnIwo&_nc_ohc=cVXBWkyror0Q7kNvwF-K5HG&_nc_gid=xGQCB7eZv17p8oBZtg4xcw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfFde0AHpQXsTUExRDRyBcyH3yGXUcwNKG1NcpncVPNF2w&oe=681CFA58&_nc_sid=0985b0"
"13320828516","goldenhorn","=""18088104505605757""","ini neror gitu bgt","3/24/2025, 5:27:52 AM","https://www.instagram.com/goldenhorn","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/490216755_1403793997289712_338401099907588480_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGS95o8TOZPwrMJZTnH5dArAwoU3RRiyu2hVdBinz5yY9QIZyx6uLre8jg_lWlnIwo&_nc_ohc=X5ZuppxKVTcQ7kNvwGqHshd&_nc_gid=xGQCB7eZv17p8oBZtg4xcw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfGPqXKgobGqEVKTfC9lj1R4yiR43IjY0eMQncWb8FN5Ig&oe=681CE398&_nc_sid=0985b0"
"2053472365","symod38","=""17879226576269658""","Next nya ngeri boom bjir 😭 meledak itu tempo 🥺","3/24/2025, 5:32:18 AM","https://www.instagram.com/symod38","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/325531257_1248200052741920_6196633111491730430_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGS95o8TOZPwrMJZTnH5dArAwoU3RRiyu2hVdBinz5yY9QIZyx6uLre8jg_lWlnIwo&_nc_ohc=4-CIVpC9Aj0Q7kNvwEUCiwY&_nc_gid=xGQCB7eZv17p8oBZtg4xcw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfGE4GC9HfP4JyZyE6Y-LPXHuQNZbf6ihDzEwcSdksu01A&oe=681CD649&_nc_sid=0985b0"
"64271674234","dyaaria","=""18069568375810090""","#kamibersamatempo","3/24/2025, 6:03:51 AM","https://www.instagram.com/dyaaria","https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/439181878_7412451915514415_6354467937139855359_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGS95o8TOZPwrMJZTnH5dArAwoU3RRiyu2hVdBinz5yY9QIZyx6uLre8jg_lWlnIwo&_nc_ohc=Tbaw-0rgC-AQ7kNvwEezlDK&_nc_gid=xGQCB7eZv17p8oBZtg4xcw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfFrYZWeYP76Jyn5SLqZrToV-3yTUL5SkbvB2dnZXtXFyQ&oe=681CF46B&_nc_sid=0985b0"
"45985042217","rrrsyda","=""17926901883032591""","Itu tikus kantor min😭🙏","3/24/2025, 6:15:05 AM","https://www.instagram.com/rrrsyda","https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/470685615_573340671969557_6428669884305063795_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGS95o8TOZPwrMJZTnH5dArAwoU3RRiyu2hVdBinz5yY9QIZyx6uLre8jg_lWlnIwo&_nc_ohc=46yBt198VMAQ7kNvwHzsV0g&_nc_gid=xGQCB7eZv17p8oBZtg4xcw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfF2hftmNvJ8QWLd7OoBQp_fPlIgwJ0Eb9myoO1xRHQ4cw&oe=681CD162&_nc_sid=0985b0"
"3992898705","nurmi_utami","=""17883517332250866""","@ahmadnurfauji.id Aamiin Alhamdulillah 🤣","3/24/2025, 6:27:44 AM","https://www.instagram.com/nurmi_utami","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/457734941_1926386211210362_5701144240774907330_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGS95o8TOZPwrMJZTnH5dArAwoU3RRiyu2hVdBinz5yY9QIZyx6uLre8jg_lWlnIwo&_nc_ohc=rqyCSz7VqqAQ7kNvwFb9YIs&_nc_gid=xGQCB7eZv17p8oBZtg4xcw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfGOwTmp62YZUKX6LHK8uk3hL5NabFBBfjpvtdMeJS0rNA&oe=681CF040&_nc_sid=0985b0"
"3992898705","nurmi_utami","=""17859814752384296""","Maaf salah pesenan, bukan ini pesanan kami tapi yg kami pesan adalah tikus yg pake dasi 😌🤭","3/24/2025, 6:29:27 AM","https://www.instagram.com/nurmi_utami","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/457734941_1926386211210362_5701144240774907330_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGS95o8TOZPwrMJZTnH5dArAwoU3RRiyu2hVdBinz5yY9QIZyx6uLre8jg_lWlnIwo&_nc_ohc=rqyCSz7VqqAQ7kNvwFb9YIs&_nc_gid=xGQCB7eZv17p8oBZtg4xcw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfGOwTmp62YZUKX6LHK8uk3hL5NabFBBfjpvtdMeJS0rNA&oe=681CF040&_nc_sid=0985b0"
"5608613727","ikhsan_nasrullah09","=""17965610747745682""","@bunciskeju oh iya, kenapa jadi persoalan yah emang kenapa dengan persoalan. Persoalan memang harus ada supaya manusia bisa menjawab tantangan zaman. Mungkin maksudnya kenapa dipermasalahkan.","3/24/2025, 6:58:24 AM","https://www.instagram.com/ikhsan_nasrullah09","https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/411478962_2509931539192023_7144366450561828514_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGS95o8TOZPwrMJZTnH5dArAwoU3RRiyu2hVdBinz5yY9QIZyx6uLre8jg_lWlnIwo&_nc_ohc=STySNgLxvCwQ7kNvwE3LtNK&_nc_gid=xGQCB7eZv17p8oBZtg4xcw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfGePxfcnRq2qO2FppqZRMw2cf-AeJQxY0VPptCU_aQFWA&oe=681CE3CE&_nc_sid=0985b0"
